id,nome,cbf
1428,Willian Marlon Ferreira Moraes,5
1429,Eduardo Alexandre Baptista -,TC
1430,Raul Gustavo Pereira Bicalho,34
1431,Bruno Mendez Cittadini,25
1432,Roni Medeiros de Moura,29
1433,Martin Nicolas Benitez,28
1434,David Braz de Oliveira Filho,44
1435,Fabio Deivson Lopes Maciel,12
1436,André Trindade da Costa Neto,7
1437,Nathan Allan de Souza,13
1438,Samuel Xavier Brito,2
1439,Gabriel Barbosa Almeida,9
1440,David Braz de Oliveira Filho -,44
1441,Manoel Messias Silva Carvalho -,26
1442,Mario Sergio Santos Costa -,31
1443,Everton Sousa Soares -,11
1444,Caio Fernando de Oliveira -,70
1445,Pedro Raul Garay da Silva,11
1446,Renato Barbosa dos Santos Junior,19
1447,Marcos Gabriel do Nascimento,10
1448,Savio Antonio Alves,6
1449,Fellipe Ramos Ignez Bastos,8
1450,Jose Rafael Vivian,8
1451,Gabriel Vinicius Menino,25
1452,Gustavo Raul Gomez Portillo,15
1453,Abel Fernando Moreira Ferreira,TC
1454,Yeferson Julio Soteldo Martinez,10
1455,Vinicius Nelson de Souza Zanocelo,25
1456,Guilherme de Aguiar Camacho,29
1457,Marcos Leonardo Santos Almeida,9
1458,Danilo dos Santos de Oliveira -,28
1459,Abel Fernando Moreira Ferreira -,TC
1460,Warley Leandro da Silva,17
1461,Matias Galarza Fonda,15
1462,Luciano Castan da Silva,4
1463,Robson Michael Signorini,20
1464,Victor Leandro Cuesta,15
1465,João Carlos Magalhães Brandão,AT
1466,Carlos Eduardo de Oliveira Alves,33
1467,Jonathan Doin,28
1468,Vitor Mendes Alves,34
1469,Robson dos Santos Fernandes,7
1470,José Welison da Silva,17
1471,Lucas Pacheco Affini,88
1472,Luciano da Rocha Neves,11
1473,Rodrigo Nestor Bertalia,25
1474,Gabriel Santos Cordeiro Lacerda,15
1475,Severino do Ramo Clementino da Silva,2
1476,Joao Ricardo Riedi,1
1477,Joao Alves de Assis Silva,77
1478,Richard de Oliveira Costa,91
1479,Luiz Otavio Anacleto Leandro -,13
1480,Jose Roberto Assunçao de Araujo Filho -,22
1481,Fabricio Tomas Bustos Sein,16
1482,Pedro Henrique Konzen Medina da Silva,28
1483,William Klaus,4
1484,Rhaldney Norberto Simião Gomes,8
1485,Ricardo Viana Filho,20
1486,Nathanael Ananias da Silva,40
1487,Jemerson de Jesus Nascimento,34
1488,Rubens Antonio Dias,44
1489,Bruno Cortes Barbosa,33
1490,Bruno Cesar Pereira Silva,8
1491,Raniele Almeida Melo,14
1492,Gledson Ribeiro dos Santos,83
1493,Luiz Carlos Cirne Lima de Lorenzi,TC
1494,Vitor Hugo Roque Ferreira,39
1495,Hugo Moura Arruda da Silva,17
1496,Pedro Henrique Azevedo Pereira,48
1497,Paulo Marcos de Jesus Ribeiro,3
1498,Camilo Reijers de Oliveira,7
1499,Paulo Marcos de Jesus Ribeiro -,3
1500,Luan Garcia Teixeira,13
1501,Murilo Cerqueira Paim,26
1502,Eduardo Pereira Rodrigues,7
1503,Jair Rodrigues Junior,8
1504,Jose Rodolfo Pires Ribeiro,6
1505,Federico Matias Zaracho,15
1506,David de Duarte Macedo,29
1507,Joao Victor da Vitoria Fernandes,7
1508,Rodrigo Nestor Bertalia,25
1509,Marcos Guilherme de Almeida Santos Matos,95
1510,Bruno Cesar Pereira Silva,8
1511,Jose Paolo Guerrero Gonzales,99
1512,Matheus Simonete Bressanelli,26
1513,Mateus Ferreira,48
1514,Airton Moises Santos Sousa,7
1515,Luiz Fernando Moraes dos Santos,11
1516,Diego Churin,9
1517,Felipe Jonatan Rocha Andrade,3
1518,Nathan Santos de Araújo,16
1519,Marcos Leonardo Santos Almeida,9
1520,Pablo Felipe Teixeira,92
1521,Alex Paulo Menezes Santana,80
1522,Matheus Felipe Santos Nascimento,42
1523,Werik Silva Pinto,45
1524,Artur Victor Guimaraes,7
1525,Leonardo Pereira,4
1526,Thiago Maia Alencar,8
1527,João Victor Gomes da Silva,35
1528,Matheus Franca Silva,34
1529,Diego Ribas da Cunha,10
1530,Lucas de Figueiredo Crispim,10
1531,Pedro Rocha Neves,32
1532,Juan Pablo Vojvoda,TC
1533,Luiz Diallisson de Souza Alves,22
1534,Caio Vinicius da Conceicao,15
1535,Danilo Carvalho Barcelos,14
1536,Fellipe Ramos Ignez Bastos,8
1537,Victor Leandro Cuesta,15
1538,Renzo Saravia,2
1539,Fernando Marcal de Oliveira,21
1540,Lucas Domingues Piazon,43
1541,Antonio José Cardoso de Oliveira,TC
1542,Marcos Antonio Almeida Silva,15
1543,Gonzalo Mathias Mastriani Borges,17
1544,Iago Justen Maidana Martins,3
1545,Patric Cabral Lalau,2
1546,Eder Ferreira Graminho,33
1547,Fabricio Daniel de Souza,13
1548,Luciano Castan da Silva,4
1549,Richardson Fernandes dos Santos,7
1550,Victor Luis Chuab Zamblauskas,33
1551,Vinicius Goes Barbosa de Souza,29
1552,Marcos Victor Ferreira da Silva,44
1553,Allan Rodrigues de Souza,29
1554,Marcos da Silva Franca,11
1555,Manoel Messias Silva Carvalho,26
1556,Felipe Melo de Carvalho,52
1557,Samuel Xavier Brito,2
1558,Manoel Messias Silva Carvalho -,26
1559,Giorgian Daniel de Arrascaeta Benedetti,14
1560,Luan Candido de Almeida -,36
1561,Luiz Gustavo Oliveira da Silva,32
1562,Luciano da Rocha Neves,11
1563,Jhon Carlos Chancellor Cedeno,41
1564,Augusto Sergio Ferreira,TC
1565,Natanael Moreira Milouski,16
1566,Diego Porfirio da Silva,33
1567,Henrique Adriano Buss,3
1568,Bruno Gomes da Silva Clevelario,32
1569,Adrian Emmanuel Martinez,52
1570,Fausto Mariano Vera,33
1571,Jose Rafael Vivian,8
1572,Abel Fernando Moreira Ferreira,TC
1573,Gustavo Raul Gomez Portillo,15
1574,Victor Hugo Soares dos Santos,4
1575,Hugo Gonçalves Ferreira Neto,16
1576,Danilo das Neves Pinheiro,6
1577,Romildo Del Piage de Souza,23
1578,Jose Rafael Vivian -,8
1579,Guilherme de Aguiar Camacho,29
1580,Carlos Andres Sanchez Arcosa,7
1581,Luiz Felipe do Nascimento dos Santos,2
1582,Sandry Roberto Santos Goes,6
1583,Joao Lucas de Souza Cardoso,30
1584,Richard Candido Coelho,25
1585,John Steven Mendoza Valencia,10
1586,Fernando Pereira do Nascimento,8
1587,Vagner Carmo Mancini,TC
1588,Matheus Fernando Cavichioli,1
1589,Everaldo Silva do Nascimento,37
1590,Aloisio dos Santos Goncalves,99
1591,Juan Pablo Ramirez Velasquez,10
1592,Auremir Evangelista dos Santos,5
1593,Savio Antonio Alves,6
1594,Adailson Freire Pereira da Silva,27
1595,Guilherme de Jesus da Silva,2
1596,Luis Antonio da Rocha Junior,29
1597,Thales Bento Oleques,72
1598,Matheus Simonete Bressanelli,26
1599,Renan dos Santos,1
1600,Diego Churin,9
1601,Wellington Soares da Silva,10
1602,Gabriel Baralhas dos Santos,8
1603,Elton Junior Melo Ataide,17
1604,Jose Guilherme Guidolin Pegorari,1
1605,Gabriel Ferreira Neris,88
1606,Vitor Mendes Alves,34
1607,Felipe Augusto Rodrigues Pires,19
1608,Agustin Canobbio Graviz,9
1609,Vitor Hugo Roque Ferreira,39
1610,Pedro Henrique Ribeiro Goncalves,34
1611,Joao Miranda de Souza Filho,22
1612,Jonathan Calleri,9
1613,Alisson Euler de Freitas Castro,7
1614,Pablo Gonçalves Maia Fortunato,29
1615,Danilo Fernando Avelar,22
1616,PFLucas Vinicius O. do Nascimento,
1617,Aloisio dos Santos Goncalves,99
1618,Pedro Henrique Konzen Medina da Silva,28
1619,Gabriel Ivan Mercado,25
1620,David Luiz Moreira Marinho,23
1621,Thiago Maia Alencar,8
1622,Aderlan de Lima Silva,13
1623,Helio Junio Nunes de Castro,11
1624,Gustavo Henrique Alves Silva,18
1625,Joao Pedro Vilardi Pinto,10
1626,Denilson Alves Borges,8
1627,Antonio José Cardoso de Oliveira,TC
1628,Eduard Andres Atuesta Velasco,20
1629,Gabriel Boschilia,35
1630,Thonny Anderson da Silva Carvalho,19
1631,Jemerson de Jesus Nascimento,34
1632,Everson Felipe Marques Pires,22
1633,Ademir da Silva Santos Junior,19
1634,Allan Rodrigues de Souza,29
1635,Lucas Braga Ribeiro,30
1636,Joao Paulo Silva Martins,34
1637,Nathan Santos de Araújo -,16
1638,TGRogerio Maia de Brum -,
1639,Carlos Gilberto do Nascimento Silva,4
1640,Adson Ferreira Soares,28
1641,Ruan Pereira Duarte,29
1642,Jackson Diego Ibraim Fagundes,20
1643,Hugo Ferreira de Farias,66
1644,Luan Dias da Silva,99
1645,Fellipe Ramos Ignez Bastos,8
1646,Richardson Fernandes dos Santos,7
1647,Vinicius Goes Barbosa de Souza,29
1648,John Steven Mendoza Valencia,10
1649,Gabriel Santos Cordeiro Lacerda,15
1650,Vinicius Goes Barbosa de Souza -,29
1651,Jefferson Junio Antonio da Silva,14
1652,Leonardo Augusto dos Santos Pereira,20
1653,Airton Moises Santos Sousa,7
1654,Gabriel Baralhas dos Santos,8
1655,William de Oliveira Pottker,90
1656,Bruno Cesar Pereira Silva,8
1657,Rafael Pereira da Silva,7
1658,Victor Leandro Cuesta,15
1659,Fernando Marcal de Oliveira,21
1660,Jefferson Ruan Pereira dos Santos,47
1661,Brayan Andres Ceballos Jimenez,6
1662,Juan Pablo Vojvoda,TC
1663,PFTulio Flores dos Santos,
1664,Thiago Heleno Henrique Ferreira,44
1665,Tomas Esteban Cuello,28
1666,Otavio Henrique Passos Santos,5
1667,Marcos da Silva Franca,11
1668,Jemerson de Jesus Nascimento,34
1669,Richardson Fernandes dos Santos,7
1670,Vinicius Moreira de Lima,45
1671,Luiz Otavio Anacleto Leandro,13
1672,Diego Rigonato Rodrigues,37
1673,Jose Roberto Assunçao de Araujo Filho,22
1674,Nathan Allan de Souza,13
1675,Henrique Almeida Caixeta Nascentes,19
1676,Everaldo Silva do Nascimento,37
1677,Adilson dos Anjos Oliveira,8
1678,Pablo Gonçalves Maia Fortunato,29
1679,Marcio Rafael Ferreira de Souza,13
1680,Leonardo Pinheiro da Conceicao,16
1681,Victor Leandro Cuesta,15
1682,Victor Hugo Soares dos Santos,4
1683,Leonardo Pinheiro da Conceicao -,16
1684,Ramiro Moschen Benetti,17
1685,Rodrigo Fernandez Cedres,14
1686,Lucas Henrique Barbosa,21
1687,Pedro Henrique Konzen Medina da Silva,28
1688,Luiz Antonio Venker Menezes,TC
1689,Jackson Diego Ibraim Fagundes,20
1690,Luan Dias da Silva,99
1691,Hugo Ferreira de Farias,66
1692,Adailson Freire Pereira da Silva,27
1693,Lucas Halter,25
1694,Magno Jose da Silva,2
1695,Danilo Carvalho Barcelos,14
1696,Guilherme de Jesus da Silva,2
1697,Bruno Cesar Pereira Silva,8
1698,Jose Rafael Vivian,8
1699,Ronielson da Silva Barbosa,10
1700,Edson Fernando da Silva Gomes,7
1701,Jorge de Moura Xavier,18
1702,Shaylon Kallyson Cardozo,17
1703,Willian Marlon Ferreira Moraes,5
1704,Diego Ribas da Cunha,10
1705,Pablo Nascimento Castro,30
1706,Kelvin David Osorio Antury,6
1707,Alan Pereira Empereur,3
1708,Jadsom Meemyas de Oliveira da Silva,5
1709,Maycon Cleiton de Paula Azevedo,12
1710,Lucas Evangelista Santana de Oliveira,8
1711,Augusto Sergio Ferreira,TC
1712,Warley Leandro da Silva -,17
1713,Caio Alexandre Sousa E Silva,8
1714,Guilherme de Jesus da Silva,2
1715,Jose Romario Silva de Souza,11
1716,Henrique Almeida Caixeta Nascentes,19
1717,Caio Alexandre Sousa E Silva -,8
1718,Victor Hugo Gomes Silva,29
1719,Matheus França de Oliveira,42
1720,Fabricio Bruno Soares de Faria,15
1721,Aderbar Melo dos Santos Neto,20
1722,Aderlan de Lima Silva,13
1723,Werik Silva Pinto,45
1724,Leonardo Javier Realpe Montaño,2
1725,Rodrigo Fernandez Cedres,14
1726,Angelo Gabriel Borges Damaceno,11
1727,Vinicius Nelson de Souza Zanocelo,25
1728,Eduardo Gabriel dos Santos Bauermann,4
1729,Lucas Evangelista Santana de Oliveira -,8
1730,Murilo Cerqueira Paim,26
1731,Abel Fernando Moreira Ferreira,TC
1732,Breno Henrique Vasconcelos Lopes,19
1733,Jose Rafael Vivian,8
1734,Eder Citadin Martins,23
1735,Rogerio Ceni,TC
1736,Jonathan Calleri,9
1737,Giuliano Galoppo,14
1738,Lucas Lopes Beraldo -,35
1739,Nahuel Adolfo Ferraresi Hernandez -,44
1740,Joao Lucas de Souza Cardoso,30
1741,Rodrigo Modesto da Silva Moledo,4
1742,David Correa da Fonseca,17
1743,Luiz Antonio Venker Menezes,TC
1744,Igor Matheus Liziero Pereira,5
1745,Taison Barcellos Freda,7
1746,Danilo das Neves Pinheiro,6
1747,Daniel Fortunato Borges,20
1748,Gustavo Affonso Sauerbeck,10
1749,Bruno dos Santos Nazario,22
1750,Elton Junior Melo Ataide,17
1751,Lucas Xavier Gazal,4
1752,Severino do Ramo Clementino da Silva,2
1753,Richard Candido Coelho,25
1754,Richard de Oliveira Costa,91
1755,Jose Roberto Assunçao de Araujo Filho,22
1756,Alan Pereira Empereur,3
1757,Joaquim Henrique Pereira Silva,5
1758,Igor Aquino da Silva,6
1759,Deyverson Brum Silva,9
1760,Denilson Alves Borges,7
1761,Igor Aquino da Silva -,6
1762,Carlos Gilberto do Nascimento Silva,4
1763,Lucas Piton Crivellaro,6
1764,Lucas Halter,25
1765,Yan da Cruz Souto,13
1766,Jose Renato da Silva Junior,7
1767,Eduardo Jacinto de Biasi,22
1768,Alef Mangueira Severino Pereira,11
1769,Jesus Emiliano Trindade Flores,50
1770,Pedro Henrique Azevedo Pereira,48
1771,PFTulio Flores dos Santos,
1772,Fernando Luiz Roza,5
1773,Alex Paulo Menezes Santana,80
1774,Fabricio Bruno Soares de Faria,15
1775,Aloisio dos Santos Goncalves,99
1776,Matheus Martinelli Lima,38
1777,Paulo Henrique Chagas de Lima,10
1778,Matheus Martins Silva dos Santos,37
1779,Francisco das Chagas Soares dos Santos,9
1780,Fernando Marcal de Oliveira,21
1781,Thiago Heleno Henrique Ferreira,44
1782,Pedro Henrique Ribeiro Goncalves,34
1783,Abner Vinicius da Silva Santos,16
1784,Gustavo Henrique Furtado Scarpa,14
1785,Breno Henrique Vasconcelos Lopes,19
1786,Vladimir Orlando Cardoso de Araujo Filho,89
1787,Guilherme Bissoli Campos,77
1788,Fabian Cornelio Balbuena Gonzalez,31
1789,Fausto Mariano Vera,33
1790,Yuri Alberto Monteiro da Silva,9
1791,Cassio Ramos,12
1792,Lucas Henrique Barbosa,21
1793,Lucas Braga Ribeiro,30
1794,Yuri Alberto Monteiro da Silva -,9
1795,Lucas Henrique Barbosa -,21
1796,João Moreira Sanmartin Souza,30
1797,Pablo Gonçalves Maia Fortunato,29
1798,Lucas Palavro Zanella,AT
1799,Rodrigo Alves Soares,2
1800,Vitor Mendes Alves,34
1801,Jemerson de Jesus Nascimento,34
1802,Christian Chagas Tarouco,4
1803,Thiago Galhardo do Nascimento Rocha,91
1804,Luis Antonio da Rocha Junior,29
1805,Emanuel Britez,19
1806,Guilherme Castilho Carvalho,40
1807,Luis Oscar Gonzalez,TC
1808,Richardson Fernandes dos Santos,7
1809,Edson Fernando da Silva Gomes,15
1810,Luiz Fernando Moraes dos Santos,11
1811,Gabriel Baralhas dos Santos,8
1812,Eduardo do Nascimento Souza,AT
1813,Luiz Diallisson de Souza Alves,22
1814,Danilo Carvalho Barcelos,14
1815,Luan Dias da Silva,99
1816,Pedro Raul Garay da Silva,11
1817,Joaquim Henrique Pereira Silva,5
1818,Deyverson Brum Silva,9
1819,Denilson Alves Borges,6
1820,Joao Lucas de Souza Cardoso,30
1821,Jesus Emiliano Trindade Flores,50
1822,Luciano Castan da Silva,4
1823,Matias Galarza Fonda,15
1824,Ignacio Martin Fernandez,26
1825,Junior Osmar Ignacio Alonso Mujica,3
1826,Jean Carlos de Souza Irmer,5
1827,Lucas Palavro Zanella,AT
1828,Madson Ferreira dos Santos,13
1829,Rodrigo Fernandez Cedres,14
1830,Alex de Oliveira Nascimento,31
1831,Guilherme de Aguiar Camacho,29
1832,Erick Antonio Pulgar Farfan,5
1833,Mario Sergio Santos Costa,31
1834,Leonardo Pereira,4
1835,Patrick Bezerra do Nascimento,88
1836,Luan Vinicius da Silva Santos,8
1837,Willian Marlon Ferreira Moraes,5
1838,Wanderson Santos Pereira,3
1839,Edson Fernando da Silva Gomes,2
1840,Leonardo Augusto dos Santos Pereira,19
1841,Fagner Conserva Lemos,23
1842,Ramiro Moschen Benetti,17
1843,Samuel Xavier Brito,2
1844,German Ezequiel Cano,14
1845,Felipe Melo de Carvalho,52
1846,Werik Silva Pinto,45
1847,Kevin Joel Lomonaco,14
1848,Gabriel Appelt Pires,14
1849,Luiz Antonio Venker Menezes,TC
1850,Luiz Otavio Anacleto Leandro,13
1851,Geovane da Silva de Souza,21
1852,Gabriel Boschilia,35
1853,Lucas Rafael Araujo Lima,13
1854,Guillermo Gabriel de Los Santos Viana -,5
1855,Auremir Evangelista dos Santos,5
1856,Magno Jose da Silva,2
1857,Matheus Leonardo Sales Cardoso,7
1858,Aloisio dos Santos Goncalves,99
1859,Patric Cabral Lalau,2
1860,MDIgor de Castro Aquino -,
1861,Bruno Cesar Pereira Silva,8
1862,Andre Luis da Costa Alfredo,9
1863,Murilo Cerqueira Paim,26
1864,Gustavo Raul Gomez Portillo,15
1865,Gustavo Garcia dos Santos,32
1866,Gustavo Henrique Furtado Scarpa,14
1867,Joaquin Piquerez Moreira,22
1868,Bryan Jahir Garcia Realpe,30
1869,Romulo Jose Cardoso da Cruz,35
1870,Pablo Felipe Teixeira,92
1871,Luiz Felipe Scolari,TC
1872,Tomas Esteban Cuello -,28
1873,Roni Medeiros de Moura,29
1874,Jemerson de Jesus Nascimento,34
1875,Cristian David Pavon,30
1876,Claudio Rodrigues Gomes,2
1877,Jair Rodrigues Junior,8
1878,Alexi Stival,TC
1879,Everson Felipe Marques Pires,22
1880,Pablo Gonçalves Maia Fortunato,29
1881,Welington Damascena Santos,34
1882,Rodrigo Nestor Bertalia,25
1883,Avlamir Dirceo Stival -,AT
1884,Danilo dos Santos de Oliveira,28
1885,Gustavo Henrique Furtado Scarpa,14
1886,Christian Chagas Tarouco,4
1887,Joaquim Henrique Pereira Silva,2
1888,Luis Henrique Tomaz de Lima,99
1889,Luciano Castan da Silva,4
1890,Leonardo Gamalho de Souza,9
1891,Alef Mangueira Severino Pereira,11
1892,Alexandre Faganello,AT
1893,Regis Augusto Salmazzo,78
1894,Joao Victor da Vitoria Fernandes,7
1895,Thalisson Kelven da Silva,4
1896,Jadson Alves dos Santos,16
1897,Cristiano da Silva Leite,15
1898,German Ezequiel Cano,14
1899,Cleber Bomfim de Jesus,89
1900,David Ricardo Loiola da Silva,23
1901,Cleber Bomfim de Jesus -,89
1902,Carlos Andres Sanchez Arcosa,7
1903,Sandry Roberto Santos Goes,6
1904,Diego Churin,9
1905,Jefferson Junio Antonio da Silva,6
1906,Gabriel Baralhas dos Santos,5
1907,Carlos Eduardo Ferreira de Souza,28
1908,Lucas de Souza Ventura,5
1909,Guilherme Bissoli Campos,77
1910,Yan da Cruz Souto,13
1911,Fernando Luiz Roza,5
1912,Abner Vinicius da Silva Santos,16
1913,Allan Rodrigues de Souza,29
1914,Rever Humberto Alves de Araujo,4
1915,Lucas Estella Perri,12
1916,Patrick de Paula Carreiro,8
1917,Fernando Marcal de Oliveira,21
1918,Gabriel Appelt Pires,14
1919,Joao Victor Santos Sa,29
1920,Marcio Rafael Ferreira de Souza,13
1921,Marcilio Florencio Mota Filho,33
1922,Marcio Rafael Ferreira de Souza -,13
1923,Kevin Joel Lomonaco,14
1924,Raul Lô Gonçalves,23
1925,Luan Candido de Almeida,36
1926,Artur Victor Guimaraes,7
1927,Aderlan de Lima Silva,13
1928,Werik Silva Pinto,45
1929,Ricardo Cesar Dantas da Silva,45
1930,Alexandre Egea,30
1931,Fabio Santos Romeu,26
1932,Robert Renan Alves Barbosa,30
1933,Eduardo Santos Queiroz,37
1934,Filipe Jorge Monteiro Almeida,AT
1935,Fagner Conserva Lemos,23
1936,Vinicius Goes Barbosa de Souza,29
1937,Severino do Ramo Clementino da Silva,2
1938,Jose Roberto Assunçao de Araujo Filho,22
1939,Richard Candido Coelho,25
1940,Rodrigo Fernandez Cedres,14
1941,Luiz Felipe do Nascimento dos Santos,2
1942,Vinicius Nelson de Souza Zanocelo,25
1943,Marcos Vicente dos Santos,AT
1944,MDGuilherme Velho Caputo,
1945,Fernando Luiz Roza,5
1946,Thiago Heleno Henrique Ferreira -,44
1947,Marcelo da Conceiçao Benevenuto Malaquias,5
1948,Luis Antonio da Rocha Junior,29
1949,Jefferson Junio Antonio da Silva,6
1950,Edson Fernando da Silva Gomes,15
1951,Willian Marlon Ferreira Moraes,5
1952,Luiz Fernando Moraes dos Santos,9
1953,Leonardo Augusto dos Santos Pereira,20
1954,Luiz Fernando Moraes dos Santos -,9
1955,Jonathan Doin,28
1956,Onitlasi Junior de Moraes Rodrigues,20
1957,Felipe Augusto Rodrigues Pires,19
1958,Cesar Augusto Soares dos Reis Ribela,31
1959,Vitor Gabriel Claudino Rego Ferreira,63
1960,Jean Carlos de Souza Irmer,5
1961,Auremir Evangelista dos Santos,5
1962,Luan Dias da Silva,99
1963,Hugo Ferreira de Farias,66
1964,TGEdimar Torquato de Souza,
1965,Jackson Diego Ibraim Fagundes,20
1966,Andre Luis da Costa Alfredo,11
1967,Marllon Goncalves Jeronimo Borges,4
1968,Antonio José Cardoso de Oliveira,TC
1969,Antonio José Cardoso de Oliveira -,TC
1970,Matheus Franca Silva,34
1971,Mario Sergio Santos Costa,31
1972,João Victor Gomes da Silva,35
1973,Matias Galarza Fonda,15
1974,Matheus Alfredo Cadorini da Silva,99
1975,Regis Augusto Salmazzo,78
1976,Leonardo Gamalho de Souza,9
1977,Alef Mangueira Severino Pereira,11
1978,Marcos da Silva Franca,11
1979,Igor Aquino da Silva,6
1980,Deyverson Brum Silva,9
1981,Alan Pereira Empereur,3
1982,Denilson Alves Borges,8
1983,Samuel Xavier Brito,2
1984,Wellington Aparecido Martins,5
1985,Fernando Diniz Silva,TC
1986,Paulo Henrique Chagas de Lima,10
1987,Pedro Raul Garay da Silva,11
1988,Adailson Freire Pereira da Silva,27
1989,Fellipe Ramos Ignez Bastos -,8
1990,Adailson Freire Pereira da Silva -,27
1991,Rodrigo Nestor Bertalia,25
1992,Andre Anderson Pomilio Lima da Silva,28
1993,Luiz Gustavo Oliveira da Silva,32
1994,Alan Patrick Lourenço,10
1995,David Correa da Fonseca,17
1996,Vitor Eduardo da Silva Matos,44
1997,Alexandre Zurawski,35
1998,Rodrigo Modesto da Silva Moledo,4
1999,Marcos Luis Rocha Aquino,2
2000,Jose Rafael Vivian,8
2001,Mayke Rocha de Oliveira,12
2002,Gustavo Raul Gomez Portillo,15
2003,Martin Nicolas Benitez,28
2004,Adilson dos Anjos Oliveira,8
2005,Rodrigo Fernandez Cedres,14
2006,Guilherme de Aguiar Camacho,29
2007,Horacio Gabriel Carabajal,5
2008,Eduardo Gabriel dos Santos Bauermann,4
2009,Gabriel Appelt Pires,14
2010,Hugo Gonçalves Ferreira Neto,16
2011,João Victor Gomes da Silva,35
2012,Mateus Dias Lima,46
2013,Ayrton Lucas Dantas de Medeiros,6
2014,Vitor Mendes Alves,34
2015,Felipe Augusto Rodrigues Pires,19
2016,Jean Carlos de Souza Irmer,5
2017,Joao Victor da Vitoria Fernandes,7
2018,Jadson Alves dos Santos,16
2019,Francisco Hyun Sol Kim,23
2020,Paulo Henrique de Oliveira Alves,96
2021,Jadsom Meemyas de Oliveira da Silva,5
2022,Natan Bernardo de Souza,21
2023,Werik Silva Pinto,45
2024,Marcos Vinicios Lopes Moura,27
2025,José Welison da Silva,17
2026,Gabriel Baralhas dos Santos,8
2027,Richard Candido Coelho,25
2028,Luiz Otavio Anacleto Leandro,13
2029,Richardson Fernandes dos Santos,7
2030,David Ricardo Loiola da Silva,23
2031,Erick de Arruda Serafim,11
2032,Marcio Antonio de Sousa Junior,19
2033,Pablo Dyego da Silva Rosa,27
2034,Victor Julio Alves de Paula,87
2035,Mateus Ferreira,48
2036,Mateus da Silva Vital Assumpção,21
2037,Roger Krug Guedes,10
2038,Vitor Manuel de Oliveira Lopes Pereira,TC
2039,Fausto Mariano Vera,33
2040,Cassio Ramos,12
2041,Yuri Alberto Monteiro da Silva,9
2042,Rafael Lucas Cardoso dos Santos,36
2043,Gabriel Vasconcelos Ferreira,1
2044,Jhon Carlos Chancellor Cedeno,41
2045,Bruno Gomes da Silva Clevelario,32
2046,Bruno Mendez Cittadini -,25
2047,Vitor Manuel de Oliveira Lopes Pereira -,TC
2048,Jorge de Moura Xavier,17
2049,Eduardo do Nascimento Souza,AT
2050,Edson Fernando da Silva Gomes,15
2051,Alexandre Egea,30
2052,Everaldo Silva do Nascimento,37
2053,Airton Moraes Michellon,12
2054,Willian Marlon Ferreira Moraes -,5
2055,Lucas de Souza Ventura,5
2056,Aderlan de Lima Silva,13
2057,Ramon Ramos Lima,6
2058,Alerrandro Barra Mansa Realino de Souza,9
2059,André Trindade da Costa Neto,7
2060,Yago Felipe da Costa Rocha,20
2061,Maycon de Andrade Barberan,5
2062,Roger Krug Guedes,10
2063,Fabio Santos Romeu,26
2064,Allan Rodrigues de Souza,29
2065,Ignacio Martin Fernandez,26
2066,Eduardo Jesus Vargas Rojas,10
2067,Federico Matias Zaracho,15
2068,Everson Felipe Marques Pires,22
2069,Jemerson de Jesus Nascimento,34
2070,Rodrigo Fernandez Cedres,14
2071,José Welison da Silva,17
2072,Christian Chagas Tarouco,4
2073,Caio Alexandre Sousa E Silva,8
2074,Endrick Felipe Moreira de Sousa,16
2075,Eduard Andres Atuesta Velasco,20
2076,Jose Manuel Alberto Lopez,18
2077,Alexandre Zurawski,35
2078,Lucas de Ramos Silveira,37
2079,Luis Felipe Rebelo Costa,26
2080,Onitlasi Junior de Moraes Rodrigues,20
2081,Guilherme Parede Pinheiro,77
2082,Lucas Pereira Ramires Constante,25
2083,Cleber Bomfim de Jesus,89
2084,Richardson Fernandes dos Santos,7
2085,Marcos Victor Ferreira da Silva,44
2086,Erick de Arruda Serafim,11
2087,Giuliano Galoppo,14
2088,Auremir Evangelista dos Santos,5
2089,Magno Jose da Silva,2
2090,Alef Mangueira Severino Pereira,11
2091,Fabricio Daniel de Souza,13
2092,Jesus Emiliano Trindade Flores,50
2093,Willian Roberto de Farias,8
2094,Andre Luis da Costa Alfredo,11
2095,Alef Mangueira Severino Pereira -,11
2096,Erick Luis Conrado Carvalho,26
2097,Jose Antonio dos Santos Junior,37
